mmrrc_id	availability
56664	ES cell line
56663	ES cell line
56662	ES cell line
56661	ES cell line
56660	ES cell line
56659	ES cell line
56658	ES cell line
56657	ES cell line
56656	ES cell line
56655	ES cell line
56654	ES cell line
56653	ES cell line
56652	ES cell line
56651	ES cell line
56650	ES cell line
56649	ES cell line
56648	ES cell line
56647	ES cell line
56646	ES cell line
56645	ES cell line
56644	ES cell line
56643	ES cell line
56642	ES cell line
56641	ES cell line
56640	ES cell line
56639	ES cell line
56638	ES cell line
56637	ES cell line
56636	ES cell line
56635	ES cell line
56634	ES cell line
56633	ES cell line
56632	ES cell line
56631	ES cell line
56630	ES cell line
56629	ES cell line
56628	ES cell line
56627	ES cell line
56626	ES cell line
56625	ES cell line
56624	ES cell line
56623	ES cell line
56622	ES cell line
56621	ES cell line
56620	ES cell line
56619	ES cell line
56618	ES cell line
56617	ES cell line
56616	ES cell line
56615	ES cell line
56614	ES cell line
56613	ES cell line
56612	ES cell line
56611	ES cell line
56610	ES cell line
56609	ES cell line
56608	ES cell line
56607	ES cell line
56606	ES cell line
56605	ES cell line
56604	ES cell line
56603	ES cell line
56602	ES cell line
56601	ES cell line
56600	ES cell line
56599	ES cell line
56598	ES cell line
56597	ES cell line
56596	ES cell line
56595	ES cell line
56594	ES cell line
56593	ES cell line
56592	ES cell line
56591	ES cell line
56590	ES cell line
56589	ES cell line
56588	ES cell line
56587	ES cell line
56586	ES cell line
56585	ES cell line
56584	ES cell line
56583	ES cell line
56582	ES cell line
56581	ES cell line
56580	ES cell line
56579	ES cell line
56578	ES cell line
56577	ES cell line
56576	ES cell line
56575	ES cell line
56574	ES cell line
56573	ES cell line
56572	ES cell line
56571	ES cell line
56570	ES cell line
56569	ES cell line
56568	ES cell line
56567	ES cell line
56566	ES cell line
56565	ES cell line
56564	ES cell line
56563	ES cell line
56562	ES cell line
56561	ES cell line
56560	ES cell line
56559	ES cell line
56558	ES cell line
56557	ES cell line
56556	ES cell line
56555	ES cell line
56554	ES cell line
56553	ES cell line
56552	ES cell line
56551	ES cell line
56550	ES cell line
56549	ES cell line
56548	ES cell line
56547	ES cell line
56546	ES cell line
56545	ES cell line
56544	ES cell line
56543	ES cell line
56542	ES cell line
56541	ES cell line
56540	ES cell line
56539	ES cell line
56538	ES cell line
56537	ES cell line
56536	ES cell line
56535	ES cell line
56534	ES cell line
56533	ES cell line
56532	ES cell line
56531	ES cell line
56530	ES cell line
56529	ES cell line
56528	ES cell line
56527	ES cell line
56526	ES cell line
56525	ES cell line
56524	ES cell line
56523	ES cell line
56522	ES cell line
56521	ES cell line
56520	ES cell line
56519	ES cell line
56518	ES cell line
56517	ES cell line
56516	ES cell line
56515	ES cell line
56514	ES cell line
56513	ES cell line
56512	ES cell line
56511	ES cell line
56510	ES cell line
56509	ES cell line
56508	ES cell line
56507	ES cell line
56506	ES cell line
56505	ES cell line
56504	ES cell line
56503	ES cell line
56502	ES cell line
56501	ES cell line
56500	ES cell line
56499	ES cell line
56498	ES cell line
56497	ES cell line
56496	ES cell line
56495	ES cell line
56494	ES cell line
56493	ES cell line
56492	ES cell line
56491	ES cell line
56490	ES cell line
56489	ES cell line
56488	ES cell line
56487	ES cell line
56486	ES cell line
56485	ES cell line
56484	ES cell line
56483	ES cell line
56482	ES cell line
56481	ES cell line
56480	ES cell line
56479	ES cell line
56478	ES cell line
56477	ES cell line
56476	ES cell line
56475	ES cell line
56474	ES cell line
56473	ES cell line
56472	ES cell line
56471	ES cell line
56470	ES cell line
56469	ES cell line
56468	ES cell line
56467	ES cell line
56466	ES cell line
56465	ES cell line
56464	ES cell line
56463	ES cell line
56462	ES cell line
56461	ES cell line
56460	ES cell line
56459	ES cell line
56458	ES cell line
56457	ES cell line
56456	ES cell line
56455	ES cell line
56454	ES cell line
56453	ES cell line
56452	ES cell line
56451	ES cell line
56450	ES cell line
56449	ES cell line
56448	ES cell line
56447	ES cell line
56446	ES cell line
56445	ES cell line
56444	ES cell line
56443	ES cell line
56442	ES cell line
56441	ES cell line
56440	ES cell line
56439	ES cell line
56438	ES cell line
56437	ES cell line
56436	ES cell line
56435	ES cell line
56434	ES cell line
56433	ES cell line
56432	ES cell line
56431	ES cell line
56430	ES cell line
56429	ES cell line
56428	ES cell line
56427	ES cell line
56426	ES cell line
56425	ES cell line
56424	ES cell line
56423	ES cell line
56422	ES cell line
56421	ES cell line
56420	ES cell line
56419	ES cell line
56418	ES cell line
56417	ES cell line
56416	ES cell line
56415	ES cell line
56414	ES cell line
56413	ES cell line
56412	ES cell line
56411	ES cell line
56410	ES cell line
56409	ES cell line
56408	ES cell line
56407	ES cell line
56406	ES cell line
56405	ES cell line
56404	ES cell line
56403	ES cell line
56402	ES cell line
56401	ES cell line
56400	ES cell line
56399	ES cell line
56398	ES cell line
56397	ES cell line
56396	ES cell line
56395	ES cell line
56394	ES cell line
56393	ES cell line
56392	ES cell line
56391	ES cell line
56390	ES cell line
56389	ES cell line
56388	ES cell line
56387	ES cell line
56386	ES cell line
56385	ES cell line
56384	ES cell line
56383	ES cell line
56382	ES cell line
56381	ES cell line
56380	ES cell line
56379	ES cell line
56378	ES cell line
56377	ES cell line
56376	ES cell line
56375	ES cell line
56374	ES cell line
56373	ES cell line
56372	ES cell line
56371	ES cell line
56370	ES cell line
56369	ES cell line
56368	ES cell line
56367	ES cell line
56366	ES cell line
56365	ES cell line
56364	ES cell line
56363	ES cell line
56362	ES cell line
56361	ES cell line
56360	ES cell line
56359	ES cell line
56358	ES cell line
56357	ES cell line
56356	ES cell line
56355	ES cell line
56354	ES cell line
56353	ES cell line
56352	ES cell line
56351	ES cell line
56350	ES cell line
56349	ES cell line
56348	ES cell line
56347	ES cell line
56346	ES cell line
56345	ES cell line
56344	ES cell line
56343	ES cell line
56342	ES cell line
56341	ES cell line
56340	ES cell line
56339	ES cell line
56338	ES cell line
56337	ES cell line
56336	ES cell line
56335	ES cell line
56334	ES cell line
56333	ES cell line
56332	ES cell line
56331	ES cell line
56330	ES cell line
56329	ES cell line
56328	ES cell line
56327	ES cell line
56326	ES cell line
56325	ES cell line
56324	ES cell line
56323	ES cell line
56322	ES cell line
56321	ES cell line
56320	ES cell line
56319	ES cell line
56318	ES cell line
56317	ES cell line
56316	ES cell line
56315	ES cell line
56314	ES cell line
56313	ES cell line
56312	ES cell line
56311	ES cell line
56310	ES cell line
56309	ES cell line
56308	ES cell line
56307	ES cell line
56306	ES cell line
56305	ES cell line
56304	ES cell line
56303	ES cell line
56302	ES cell line
56301	ES cell line
56300	ES cell line
56299	ES cell line
56298	ES cell line
56297	ES cell line
56296	ES cell line
56295	ES cell line
56294	ES cell line
56293	ES cell line
56292	ES cell line
56291	ES cell line
56290	ES cell line
56289	ES cell line
56288	ES cell line
56287	ES cell line
56286	ES cell line
56285	ES cell line
56284	ES cell line
56283	ES cell line
56282	ES cell line
56281	ES cell line
56280	ES cell line
56279	ES cell line
56278	ES cell line
56277	ES cell line
56276	ES cell line
56275	ES cell line
56274	ES cell line
56273	ES cell line
56272	ES cell line
56271	ES cell line
56270	ES cell line
56269	ES cell line
56268	ES cell line
56267	ES cell line
56266	ES cell line
56265	ES cell line
56264	ES cell line
56263	ES cell line
56262	ES cell line
56261	ES cell line
56260	ES cell line
56259	ES cell line
56258	ES cell line
56257	ES cell line
56256	ES cell line
56255	ES cell line
56254	ES cell line
56253	ES cell line
56252	ES cell line
56251	ES cell line
56250	ES cell line
56249	ES cell line
56248	ES cell line
56247	ES cell line
56246	ES cell line
56245	ES cell line
56244	ES cell line
56243	ES cell line
56242	ES cell line
56241	ES cell line
56240	ES cell line
56239	ES cell line
56238	ES cell line
56237	ES cell line
56236	ES cell line
56235	ES cell line
56234	ES cell line
56233	ES cell line
56232	ES cell line
56231	ES cell line
56230	ES cell line
56229	ES cell line
56228	ES cell line
56227	ES cell line
56226	ES cell line
56225	ES cell line
56224	ES cell line
56223	ES cell line
56222	ES cell line
56221	ES cell line
56220	ES cell line
56219	ES cell line
56218	ES cell line
56217	ES cell line
56216	ES cell line
56215	ES cell line
56214	ES cell line
56213	ES cell line
56212	ES cell line
56211	ES cell line
56210	ES cell line
56209	ES cell line
56208	ES cell line
56207	ES cell line
56206	ES cell line
56205	ES cell line
56204	ES cell line
56203	ES cell line
56202	ES cell line
56201	ES cell line
56200	ES cell line
56199	ES cell line
56198	ES cell line
56197	ES cell line
56196	ES cell line
56195	ES cell line
56194	ES cell line
56193	ES cell line
56192	ES cell line
56191	ES cell line
56190	ES cell line
56189	ES cell line
56188	ES cell line
56187	ES cell line
56186	ES cell line
56185	ES cell line
56184	ES cell line
56183	ES cell line
56182	ES cell line
56181	ES cell line
56180	ES cell line
56179	ES cell line
56178	ES cell line
56177	ES cell line
56176	ES cell line
56175	ES cell line
56174	ES cell line
56173	ES cell line
56172	ES cell line
56171	ES cell line
56170	ES cell line
56169	ES cell line
56168	ES cell line
56167	ES cell line
56166	ES cell line
56165	ES cell line
56164	ES cell line
56163	ES cell line
56162	ES cell line
56161	ES cell line
56160	ES cell line
56159	ES cell line
56158	ES cell line
56157	ES cell line
56156	ES cell line
56155	ES cell line
56154	ES cell line
56153	ES cell line
56152	ES cell line
56151	ES cell line
56150	ES cell line
56149	ES cell line
56148	ES cell line
56147	ES cell line
56146	ES cell line
56145	ES cell line
56144	ES cell line
56143	ES cell line
56142	ES cell line
56141	ES cell line
56140	ES cell line
56139	ES cell line
56138	ES cell line
56137	ES cell line
56136	ES cell line
56135	ES cell line
56134	ES cell line
56133	ES cell line
56132	ES cell line
56131	ES cell line
56130	ES cell line
56129	ES cell line
56128	ES cell line
56127	ES cell line
56126	ES cell line
56125	ES cell line
56124	ES cell line
56123	ES cell line
56122	ES cell line
56121	ES cell line
56120	ES cell line
56119	ES cell line
56118	ES cell line
56117	ES cell line
56116	ES cell line
56115	ES cell line
56114	ES cell line
56113	ES cell line
56112	ES cell line
56111	ES cell line
56110	ES cell line
56109	ES cell line
56108	ES cell line
56107	ES cell line
56106	ES cell line
56105	ES cell line
56104	ES cell line
56103	ES cell line
56102	ES cell line
56101	ES cell line
56100	ES cell line
56099	ES cell line
56098	ES cell line
56097	ES cell line
56096	ES cell line
56095	ES cell line
56094	ES cell line
56093	ES cell line
56092	ES cell line
56091	ES cell line
56090	ES cell line
56089	ES cell line
56088	ES cell line
56087	ES cell line
56086	ES cell line
56085	ES cell line
56084	ES cell line
56083	ES cell line
56082	ES cell line
56081	ES cell line
56080	ES cell line
56079	ES cell line
56078	ES cell line
56077	ES cell line
56076	ES cell line
56075	ES cell line
56074	ES cell line
56073	ES cell line
56072	ES cell line
56071	ES cell line
56070	ES cell line
56069	ES cell line
56068	ES cell line
56067	ES cell line
56066	ES cell line
56065	ES cell line
56064	ES cell line
56063	ES cell line
56062	ES cell line
56061	ES cell line
56060	ES cell line
56059	ES cell line
56058	ES cell line
56057	ES cell line
56056	ES cell line
56055	ES cell line
56054	ES cell line
56053	ES cell line
56052	ES cell line
56051	ES cell line
56050	ES cell line
56049	ES cell line
56048	ES cell line
56047	ES cell line
56046	ES cell line
56045	ES cell line
56044	ES cell line
56043	ES cell line
56042	ES cell line
56041	ES cell line
56040	ES cell line
56039	ES cell line
56038	ES cell line
56037	ES cell line
56036	ES cell line
56035	ES cell line
56034	ES cell line
56033	ES cell line
56032	ES cell line
56031	ES cell line
56030	ES cell line
56029	ES cell line
56028	ES cell line
56027	ES cell line
56026	ES cell line
56025	ES cell line
56024	ES cell line
56023	ES cell line
56022	ES cell line
56021	ES cell line
56020	ES cell line
56019	ES cell line
56018	ES cell line
56017	ES cell line
56016	ES cell line
56015	ES cell line
56014	ES cell line
56013	ES cell line
56012	ES cell line
56011	ES cell line
56010	ES cell line
56009	ES cell line
56008	ES cell line
56007	ES cell line
56006	ES cell line
56005	ES cell line
56004	ES cell line
56003	ES cell line
56002	ES cell line
56001	ES cell line
56000	ES cell line
55999	ES cell line
55998	ES cell line
55997	ES cell line
55996	ES cell line
55995	ES cell line
55994	ES cell line
55993	ES cell line
55992	ES cell line
55991	ES cell line
55990	ES cell line
55989	ES cell line
55988	ES cell line
55987	ES cell line
55986	ES cell line
55985	ES cell line
55984	ES cell line
55983	ES cell line
55982	ES cell line
55981	ES cell line
55980	ES cell line
55979	ES cell line
55978	ES cell line
55977	ES cell line
55976	ES cell line
55975	ES cell line
55974	ES cell line
55973	ES cell line
55972	ES cell line
55971	ES cell line
55970	ES cell line
55969	ES cell line
55968	ES cell line
55967	ES cell line
55966	Hidden
55965	ES cell line
55964	ES cell line
55963	ES cell line
55962	ES cell line
55961	ES cell line
55960	ES cell line
55959	ES cell line
55958	ES cell line
55957	ES cell line
55956	ES cell line
55955	ES cell line
55954	ES cell line
55953	ES cell line
55952	ES cell line
55951	ES cell line
55950	ES cell line
55949	ES cell line
55948	ES cell line
55947	ES cell line
55946	ES cell line
55945	ES cell line
55944	ES cell line
55943	ES cell line
55942	ES cell line
55941	ES cell line
55940	ES cell line
55939	ES cell line
55938	ES cell line
55937	ES cell line
55936	ES cell line
55935	ES cell line
55934	ES cell line
55933	ES cell line
55932	ES cell line
55931	ES cell line
55930	ES cell line
55929	ES cell line
55928	ES cell line
55927	ES cell line
55926	ES cell line
55925	ES cell line
55924	ES cell line
55923	ES cell line
55922	ES cell line
55921	ES cell line
55920	ES cell line
55919	ES cell line
55918	ES cell line
55917	ES cell line
55916	ES cell line
55915	ES cell line
55914	ES cell line
55913	ES cell line
55912	ES cell line
55911	ES cell line
55910	ES cell line
55909	ES cell line
55908	ES cell line
55907	ES cell line
55906	ES cell line
55905	ES cell line
55904	ES cell line
55903	ES cell line
55902	ES cell line
55901	ES cell line
55900	ES cell line
55899	ES cell line
55898	ES cell line
55897	ES cell line
55896	ES cell line
55895	ES cell line
55894	ES cell line
55893	ES cell line
55892	ES cell line
55891	ES cell line
55890	ES cell line
55889	ES cell line
55888	ES cell line
55887	ES cell line
55886	ES cell line
55885	ES cell line
55884	ES cell line
55883	ES cell line
55882	ES cell line
55881	ES cell line
55880	ES cell line
55879	ES cell line
55878	ES cell line
55877	ES cell line
55876	ES cell line
55875	ES cell line
55874	ES cell line
55873	ES cell line
55872	ES cell line
55871	ES cell line
55870	ES cell line
55869	ES cell line
55868	ES cell line
55867	ES cell line
55866	ES cell line
55865	ES cell line
55864	ES cell line
55863	ES cell line
55862	ES cell line
55861	ES cell line
55860	ES cell line
55859	ES cell line
55858	ES cell line
55857	ES cell line
55856	ES cell line
55855	ES cell line
55854	ES cell line
55853	ES cell line
55852	ES cell line
55851	ES cell line
55850	ES cell line
