mmrrc_id,availability,sds_status,public_display
13965,Hidden,Complete,No
8769,ES cell line,Complete,Yes
39527,Cryo-archive,Complete,Yes
12677,ES cell line,Complete,Yes
44017,Cryo-archive,Complete,Yes
68482,Cryo-archive,Complete,Yes
3963,ES cell line,Complete,Yes
50111,Cryo-archive,QC,Yes
67262,Cryo-archive,Needs Update,Yes
31402,ES cell line,Complete,Yes
2671,ES cell line,Complete,Yes
7189,ES cell line,Complete,Yes
68197,Currently Unavailable,In Progress,No
39032,Cryo-archive,Complete,Yes
12362,ES cell line,Complete,Yes
44502,Currently Unavailable,In Progress,No
58521,ES cell line,QC,Yes
25011,ES cell line,Complete,Yes
9894,ES cell line,Complete,Yes
40812,Cryo-archive,Complete,Yes
20213,ES cell line,Complete,Yes
8786,ES cell line,Complete,Yes
12698,ES cell line,Complete,Yes
17160,Hidden,N/A,No
41700,Cryo-archive,Complete,Yes
67798,Currently Unavailable,In Progress,No
49330,Cryo-archive,QC,Yes
62060,ES cell line,QC,Yes
34600,Cryo-archive,Complete,Yes
7473,ES cell line,Complete,Yes
18295,Hidden,Complete,No
28623,ES cell line,Complete,Yes
55313,ES cell line,QC,Yes
35912,ES cell line,Complete,Yes
31052,Cryo-archive,Complete,Yes
67632,Currently Unavailable,In Progress,No
2221,ES cell line,Complete,Yes
36797,Cryo-archive,Complete,Yes
28789,ES cell line,Complete,Yes
37885,Cryo-archive,Complete,Yes
50541,Cryo-archive,Complete,Yes
57284,ES cell line,QC,Yes
66920,Cryo-archive,Complete,Yes
13820,Hidden,Complete,No
22384,ES cell line,Complete,Yes
25441,ES cell line,Complete,Yes
42985,Cryo-archive,Complete,Yes
58171,ES cell line,QC,Yes
43697,Cryo-archive,In Progress,Yes
44152,Cryo-archive,Complete,Yes
12732,ES cell line,Complete,Yes
39462,Cryo-archive,Complete,Yes
21951,ES cell line,Complete,Yes
46495,Cryo-archive,QC,Yes
39198,Cryo-archive,Complete,Yes
41350,ES cell line,Complete,Yes
17530,ES cell line,Complete,Yes
27186,ES cell line,Complete,Yes
20643,ES cell line,Complete,Yes
55743,ES cell line,QC,Yes
28273,ES cell line,Complete,Yes
48872,Cryo-archive,QC,Yes
52086,ES cell line,QC,Yes
34250,Cryo-archive,Complete,Yes
62430,ES cell line,QC,Yes
49760,Cryo-archive,QC,Yes
7023,ES cell line,Complete,Yes
33595,missing,Complete,No
54851,ES cell line,QC,Yes
51700,ES cell line,QC,Yes
3060,ES cell line,Complete,Yes
6798,ES cell line,Complete,Yes
50812,Currently Unavailable,In Progress,No
30213,Cryo-archive,Complete,Yes
66473,Collaborative Cross Mice,Complete,Yes
45313,Currently Unavailable,In Progress,No
13573,ES cell line,Complete,Yes
38623,Cryo-archive,Complete,Yes
69786,Hidden,In Progress,No
25912,ES cell line,Complete,Yes
592,ES cell line,Complete,Yes
24600,ES cell line,Complete,Yes
68894,Currently Unavailable,In Progress,No
59330,ES cell line,QC,Yes
39931,Cryo-archive,Complete,Yes
21402,ES cell line,Complete,Yes
17863,ES cell line,Complete,Yes
13089,ES cell line,Complete,Yes
9197,ES cell line,Complete,Yes
40111,Cryo-archive,Complete,Yes
16771,ES cell line,Complete,Yes
6262,ES cell line,Complete,Yes
19484,ES cell line,Complete,Yes
66189,Hybridoma cell line,Complete,Yes
35011,ES cell line,Complete,Yes
63671,ES cell line,QC,Yes
48521,Cryo-archive,QC,Yes
62963,ES cell line,QC,Yes
54502,ES cell line,QC,Yes
29032,ES cell line,Complete,Yes
3430,ES cell line,Complete,Yes
37186,Hidden,N/A,No
66023,Hybridoma cell line,Complete,Yes
31951,Cryo-archive,Complete,Yes
56495,ES cell line,QC,Yes
29198,ES cell line,Complete,Yes
51350,ES cell line,QC,Yes
59760,ES cell line,QC,Yes
24250,ES cell line,Complete,Yes
23595,ES cell line,Complete,Yes
44851,Currently Unavailable,In Progress,No
38273,Cryo-archive,Complete,Yes
13123,ES cell line,Complete,Yes
45743,Currently Unavailable,In Progress,No
42086,Hidden,In Progress,No
58872,ES cell line,QC,Yes
38789,Cryo-archive,Complete,Yes
27885,ES cell line,Complete,Yes
16321,ES cell line,Complete,Yes
40541,Cryo-archive,Complete,Yes
438,Cryo-archive,Complete,Yes
47284,Cryo-archive,QC,Yes
21052,ES cell line,Complete,Yes
26797,ES cell line,Complete,Yes
53697,ES cell line,QC,Yes
7920,ES cell line,Complete,Yes
29462,ES cell line,Complete,Yes
54152,ES cell line,QC,Yes
6632,ES cell line,Complete,Yes
32384,Cryo-archive,Complete,Yes
48171,Cryo-archive,QC,Yes
63221,ES cell line,QC,Yes
35441,ES cell line,Complete,Yes
52985,ES cell line,QC,Yes
71135,Cryo-archive,Complete,Yes
27755,ES cell line,Complete,Yes
38859,Cryo-archive,Complete,Yes
20090,ES cell line,Complete,Yes
25768,ES cell line,Complete,Yes
58258,ES cell line,QC,Yes
10426,Hidden,Complete,No
46246,Cryo-archive,In Progress,Yes
41583,Cryo-archive,Complete,Yes
26847,ES cell line,Complete,Yes
8505,ES cell line,Complete,Yes
53947,ES cell line,QC,Yes
34483,ES cell line,Complete,Yes
18016,ES cell line,Complete,Yes
2108,ES cell line,Complete,Yes
65526,Currently Unavailable,In Progress,Yes
33346,missing,Complete,No
55190,ES cell line,QC,Yes
50668,Cryo-archive,Complete,Yes
52655,ES cell line,QC,Yes
61836,ES cell line,QC,Yes
50392,Cryo-archive,QC,Yes
57457,ES cell line,QC,Yes
31681,Cryo-archive,Complete,Yes
62719,ES cell line,QC,Yes
5337,ES cell line,Complete,Yes
34179,missing,Complete,No
49449,Cryo-archive,QC,Yes
60724,ES cell line,QC,Yes
36144,Cryo-archive,Complete,Yes
68314,Breeder pairs,N/A,Yes
15624,ES cell line,Complete,Yes
43044,Cryo-archive,Complete,Yes
44781,Currently Unavailable,In Progress,No
17619,ES cell line,Complete,Yes
41079,Cryo-archive,Complete,Yes
45893,Currently Unavailable,In Progress,No
22557,ES cell line,Complete,Yes
25292,ES cell line,Complete,Yes
14936,ES cell line,Complete,Yes
46616,Cryo-archive,QC,Yes
10076,ES cell line,Complete,Yes
8155,ES cell line,Complete,Yes
27305,ES cell line,Complete,Yes
71565,Cryo-archive,Complete,Yes
45939,Currently Unavailable,In Progress,No
47904,Cryo-archive,QC,Yes
58608,ES cell line,QC,Yes
25338,ES cell line,Complete,Yes
32804,Cryo-archive,Updated & Complete,Yes
50238,Cryo-archive,QC,Yes
52205,ES cell line,QC,Yes
30839,Cryo-archive,Complete,Yes
33716,missing,Complete,No
65176,ES cell line,QC,Yes
2558,Hidden,N/A,No
18446,ES cell line,Complete,Yes
49019,Cryo-archive,QC,Yes
34529,ES cell line,Complete,Yes
5767,ES cell line,Complete,Yes
62349,ES cell line,QC,Yes
36514,Cryo-archive,Complete,Yes
60374,ES cell line,QC,Yes
6848,ES cell line,Complete,Yes
57007,ES cell line,QC,Yes
4875,ES cell line,Complete,Yes
22107,ES cell line,Complete,Yes
69856,Breeder pairs,Complete,Yes
43414,Cryo-archive,In Progress,Yes
15274,ES cell line,Complete,Yes
68744,Currently Unavailable,In Progress,No
41429,Cryo-archive,Complete,Yes
21681,ES cell line,Complete,Yes
59449,ES cell line,QC,Yes
24179,ES cell line,Complete,Yes
26144,ES cell line,Complete,Yes
70724,Currently Unavailable,In Progress,No
40392,Cryo-archive,Complete,Yes
9314,ES cell line,Complete,Yes
47457,Cryo-archive,QC,Yes
11237,ES cell line,Complete,Yes
20993,ES cell line,Complete,Yes
55893,ES cell line,QC,Yes
32557,Cryo-archive,Complete,Yes
3719,ES cell line,Complete,Yes
64337,ES cell line,QC,Yes
19607,ES cell line,Complete,Yes
35292,ES cell line,Complete,Yes
1724,ES cell line,Complete,Yes
53044,ES cell line,QC,Yes
18915,ES cell line,Complete,Yes
54781,ES cell line,QC,Yes
51079,Cryo-archive,Complete,Yes
56246,ES cell line,QC,Yes
51583,ES cell line,QC,Yes
36847,ES cell line,Complete,Yes
37755,Cryo-archive,Complete,Yes
61135,ES cell line,QC,Yes
28859,ES cell line,Complete,Yes
30090,Cryo-archive,QC,Yes
48258,Cryo-archive,QC,Yes
35768,ES cell line,Complete,Yes
63108,ES cell line,QC,Yes
4526,ES cell line,Complete,Yes
45190,Currently Unavailable,In Progress,No
40668,Cryo-archive,Complete,Yes
16008,ES cell line,Complete,Yes
42655,Cryo-archive,Complete,Yes
711,ES cell line,Complete,Yes
14035,ES cell line,Complete,Yes
69505,Hidden,Complete,Yes
43947,Cryo-archive,Complete,Yes
24483,ES cell line,Complete,Yes
23346,ES cell line,Complete,Yes
9744,ES cell line,Complete,Yes
11667,Cryo-archive,Complete,Yes
47007,Cryo-archive,QC,Yes
10975,Hidden,Complete,No
24529,ES cell line,Complete,Yes
59019,ES cell line,QC,Yes
70374,Currently Unavailable,In Progress,No
26514,ES cell line,Complete,Yes
8856,ES cell line,Complete,Yes
12948,ES cell line,Complete,Yes
53414,ES cell line,QC,Yes
67848,Currently Unavailable,In Progress,No
65875,ES cell line,QC,Yes
51429,ES cell line,QC,Yes
19257,ES cell line,Complete,Yes
64767,ES cell line,QC,Yes
3349,ES cell line,Complete,Yes
1374,ES cell line,Complete,Yes
61565,ES cell line,QC,Yes
37305,Hidden,N/A,No
55939,ES cell line,QC,Yes
57904,ES cell line,QC,Yes
4176,ES cell line,Complete,Yes
63558,ES cell line,QC,Yes
35338,ES cell line,Complete,Yes
48608,Cryo-archive,QC,Yes
56616,ES cell line,QC,Yes
23716,ES cell line,Complete,Yes
22804,ES cell line,Complete,Yes
16458,ES cell line,Complete,Yes
40238,Cryo-archive,Complete,Yes
69155,Currently Unavailable,In Progress,No
341,Cryo-archive,Complete,Yes
42205,Cryo-archive,Complete,Yes
20839,ES cell line,Complete,Yes
36902,Cryo-archive,Complete,Yes
56303,ES cell line,QC,Yes
4463,ES cell line,Complete,Yes
61070,ES cell line,QC,Yes
37610,Currently Unavailable,QC,Yes
64788,ES cell line,QC,Yes
69440,Currently Unavailable,In Progress,No
14170,ES cell line,Complete,Yes
42710,Cryo-archive,Complete,Yes
654,ES cell line,Complete,Yes
11688,Cryo-archive,QC,Yes
23203,ES cell line,Complete,Yes
43802,Cryo-archive,Needs Update,Yes
70661,Currently Unavailable,In Progress,No
26001,ES cell line,Complete,Yes
11372,ES cell line,Complete,Yes
47512,Cryo-archive,QC,Yes
9251,ES cell line,Complete,Yes
4199,ES cell line,Complete,Yes
1661,ES cell line,Complete,Yes
19742,ES cell line,Complete,Yes
64272,ES cell line,QC,Yes
32412,Cryo-archive,Complete,Yes
18850,ES cell line,Complete,Yes
53101,ES cell line,QC,Yes
57841,ES cell line,QC,Yes
30585,Cryo-archive,Complete,Yes
4033,ES cell line,Complete,Yes
37240,Hidden,N/A,No
61420,ES cell line,QC,Yes
51096,Cryo-archive,Complete,Yes
56753,ES cell line,QC,Yes
23653,ES cell line,Complete,Yes
24196,ES cell line,Complete,Yes
204,Cryo-archive,Complete,Yes
42340,Cryo-archive,Complete,Yes
14520,ES cell line,Complete,Yes
69010,Currently Unavailable,In Progress,No
45485,Currently Unavailable,In Progress,No
22941,ES cell line,Complete,Yes
47142,Cryo-archive,QC,Yes
11722,Cryo-archive,Complete,Yes
40687,Cryo-archive,Complete,Yes
9601,ES cell line,Complete,Yes
41995,Cryo-archive,Complete,Yes
26451,ES cell line,Complete,Yes
70231,Currently Unavailable,In Progress,No
8913,ES cell line,Complete,Yes
21394,ES cell line,Complete,Yes
10830,ES cell line,Complete,Yes
65930,ES cell line,QC,Yes
54294,ES cell line,QC,Yes
53551,ES cell line,QC,Yes
34895,ES cell line,Complete,Yes
35787,ES cell line,Complete,Yes
1231,ES cell line,Complete,Yes
32042,Cryo-archive,Complete,Yes
64622,ES cell line,QC,Yes
19312,ES cell line,Complete,Yes
57512,ES cell line,QC,Yes
61973,ES cell line,QC,Yes
36001,ES cell line,Complete,Yes
60661,ES cell line,QC,Yes
65199,ES cell line,QC,Yes
5272,ES cell line,Complete,Yes
43101,Cryo-archive,Complete,Yes
15761,ES cell line,Complete,Yes
68251,Cryo-archive,Complete,Yes
10099,ES cell line,Complete,Yes
14873,ES cell line,Complete,Yes
22412,ES cell line,Complete,Yes
27610,ES cell line,Complete,Yes
71070,Cryo-archive,Complete,Yes
26902,ES cell line,Complete,Yes
8440,ES cell line,Complete,Yes
46303,Cryo-archive,In Progress,Yes
10563,Cryo-archive,Complete,Yes
33203,missing,Complete,No
65463,Cryo-archive,In Progress,Yes
18153,ES cell line,Complete,Yes
53802,ES cell line,QC,Yes
5788,ES cell line,Complete,Yes
52710,ES cell line,QC,Yes
51995,ES cell line,QC,Yes
60231,ES cell line,QC,Yes
36451,Cryo-archive,Complete,Yes
31394,Hidden,Complete,No
5622,ES cell line,Complete,Yes
57142,ES cell line,QC,Yes
4930,ES cell line,Complete,Yes
50687,Currently Unavailable,QC,No
25787,ES cell line,Complete,Yes
69913,Currently Unavailable,QC,No
22042,ES cell line,Complete,Yes
44294,Cryo-archive,Complete,Yes
68601,Currently Unavailable,In Progress,No
15331,ES cell line,Complete,Yes
43551,Cryo-archive,QC,Yes
24895,ES cell line,Complete,Yes
41096,Cryo-archive,Complete,Yes
8010,ES cell line,Complete,Yes
10133,ES cell line,Complete,Yes
46753,Cryo-archive,QC,Yes
47841,Cryo-archive,QC,Yes
20585,ES cell line,Complete,Yes
71420,iPS Cell Line,In Progress,Yes
27240,ES cell line,Complete,Yes
52340,ES cell line,QC,Yes
55485,ES cell line,QC,Yes
32941,Cryo-archive,Complete,Yes
18503,ES cell line,Complete,Yes
65033,ES cell line,QC,Yes
33653,missing,Complete,No
34196,missing,Complete,No
49388,Cryo-archive,QC,Yes
31140,Cryo-archive,Complete,Yes
67720,Currently Unavailable,In Progress,No
29989,Cryo-archive,Complete,Yes
2333,ES cell line,Complete,Yes
36685,Hidden,Complete,Yes
50453,Cryo-archive,QC,Yes
37997,Hidden,In Progress,No
66832,Cryo-archive,In Progress,Yes
57396,ES cell line,QC,Yes
22,Cryo-archive,Complete,Yes
22296,ES cell line,Complete,Yes
13932,Hidden,Complete,No
42897,Cryo-archive,Complete,Yes
25553,ES cell line,Complete,Yes
58063,ES cell line,QC,Yes
43785,Cryo-archive,In Progress,Yes
44040,Cryo-archive,Complete,Yes
12620,ES cell line,Complete,Yes
39570,Cryo-archive,Complete,Yes
46587,Cryo-archive,QC,Yes
21843,ES cell line,Complete,Yes
41242,Cryo-archive,Complete,Yes
17422,ES cell line,Complete,Yes
27094,ES cell line,Complete,Yes
58599,ES cell line,QC,Yes
20751,ES cell line,Complete,Yes
55651,ES cell line,QC,Yes
28361,ES cell line,Complete,Yes
48960,Cryo-archive,QC,Yes
52194,ES cell line,QC,Yes
34342,Cryo-archive,Complete,Yes
62522,ES cell line,QC,Yes
49672,Cryo-archive,QC,Yes
7131,ES cell line,Complete,Yes
54943,ES cell line,QC,Yes
33487,missing,Complete,No
3871,ES cell line,Complete,Yes
50003,Cryo-archive,QC,Yes
62488,ES cell line,QC,Yes
67370,Cryo-archive,Complete,Yes
31510,Hidden,Complete,No
2763,ES cell line,Complete,Yes
68085,Currently Unavailable,In Progress,No
17588,ES cell line,Complete,Yes
39120,Cryo-archive,Complete,Yes
12270,ES cell line,Complete,Yes
44410,Currently Unavailable,In Progress,No
58433,ES cell line,QC,Yes
25103,ES cell line,Complete,Yes
13898,ES cell line,Complete,Yes
9986,Cryo-archive,Complete,Yes
40900,Cryo-archive,Complete,Yes
879,ES cell line,Complete,Yes
20301,ES cell line,Complete,Yes
8694,ES cell line,Complete,Yes
17072,ES cell line,Complete,Yes
41612,Cryo-archive,Complete,Yes
49222,Cryo-archive,QC,Yes
62172,ES cell line,QC,Yes
7561,ES cell line,Complete,Yes
2299,ES cell line,Complete,Yes
29823,ES cell line,Complete,Yes
18387,ES cell line,Complete,Yes
28731,ES cell line,Complete,Yes
55201,ES cell line,QC,Yes
66998,Currently Unavailable,In Progress,No
35800,ES cell line,Complete,Yes
3522,ES cell line,Complete,Yes
37094,Cryo-archive,Complete,Yes
48599,Cryo-archive,QC,Yes
66131,Hybridoma cell line,Complete,Yes
30751,?,N/A,No
56587,ES cell line,QC,Yes
51242,Cryo-archive,Complete,Yes
59672,ES cell line,QC,Yes
24342,ES cell line,Complete,Yes
44943,Currently Unavailable,In Progress,No
23487,ES cell line,Complete,Yes
38361,Cryo-archive,Complete,Yes
13031,ES cell line,Complete,Yes
45651,Currently Unavailable,In Progress,No
42194,Cryo-archive,In Progress,Yes
58960,ES cell line,QC,Yes
16233,ES cell line,Complete,Yes
40453,Cryo-archive,Complete,Yes
27997,ES cell line,Complete,Yes
47396,Cryo-archive,QC,Yes
59388,ES cell line,QC,Yes
21140,ES cell line,Complete,Yes
39989,Cryo-archive,Complete,Yes
26685,ES cell line,Complete,Yes
53785,ES cell line,QC,Yes
7832,ES cell line,Complete,Yes
54040,ES cell line,QC,Yes
6720,ES cell line,Complete,Yes
32296,Cryo-archive,Complete,Yes
48063,Cryo-archive,QC,Yes
52897,ES cell line,QC,Yes
63333,ES cell line,QC,Yes
35553,ES cell line,Complete,Yes
7998,ES cell line,Complete,Yes
51612,ES cell line,QC,Yes
3172,ES cell line,Complete,Yes
50900,Currently Unavailable,In Progress,No
63299,ES cell line,QC,Yes
30301,Cryo-archive,Complete,Yes
66561,Cryo-archive,Complete,Yes
16399,ES cell line,Complete,Yes
45201,Currently Unavailable,In Progress,No
13461,ES cell line,Complete,Yes
38731,Cryo-archive,Complete,Yes
69694,Cryo-archive,QC,No
480,ES cell line,Complete,Yes
25800,ES cell line,Complete,Yes
24712,ES cell line,Complete,Yes
59222,ES cell line,QC,Yes
68986,Currently Unavailable,In Progress,No
39823,Cryo-archive,Complete,Yes
21510,ES cell line,Complete,Yes
17971,ES cell line,Complete,Yes
9085,ES cell line,Complete,Yes
40003,Cryo-archive,Complete,Yes
16663,ES cell line,Complete,Yes
6370,ES cell line,Complete,Yes
19596,ES cell line,Complete,Yes
3488,ES cell line,Complete,Yes
35103,ES cell line,Complete,Yes
63763,ES cell line,QC,Yes
48433,Cryo-archive,QC,Yes
62871,ES cell line,QC,Yes
54410,ES cell line,QC,Yes
29120,ES cell line,Complete,Yes
9590,ES cell line,Complete,Yes
40516,Cryo-archive,Complete,Yes
16376,ES cell line,Complete,Yes
23038,ES cell line,Complete,Yes
68969,Currently Unavailable,In Progress,No
21005,ES cell line,Complete,Yes
7977,ES cell line,Complete,Yes
54105,ES cell line,QC,Yes
29435,ES cell line,Complete,Yes
56138,ES cell line,QC,Yes
35416,ES cell line,Complete,Yes
63276,ES cell line,QC,Yes
4658,ES cell line,Complete,Yes
48126,Cryo-archive,QC,Yes
6665,ES cell line,Complete,Yes
19083,ES cell line,Complete,Yes
30614,Cryo-archive,Complete,Yes
66074,Hybridoma cell line,Complete,Yes
19579,ES cell line,Complete,Yes
32629,Cryo-archive,Complete,Yes
3467,ES cell line,Complete,Yes
64049,ES cell line,QC,Yes
51307,ES cell line,QC,Yes
31906,Cryo-archive,Complete,Yes
44806,Currently Unavailable,In Progress,No
24207,ES cell line,Complete,Yes
59737,ES cell line,QC,Yes
47729,Cryo-archive,QC,Yes
11149,Cryo-archive,Complete,Yes
69381,Currently Unavailable,In Progress,No
58825,ES cell line,QC,Yes
195,Cryo-archive,Complete,Yes
45714,Currently Unavailable,In Progress,No
13174,ES cell line,Complete,Yes
38224,Hidden,Complete,Yes
23468,ES cell line,Complete,Yes
26390,ES cell line,Complete,Yes
17834,ES cell line,Complete,Yes
15809,ES cell line,Complete,Yes
46991,Cryo-archive,QC,Yes
21455,ES cell line,Complete,Yes
47683,Cryo-archive,QC,Yes
16726,ES cell line,Complete,Yes
40146,Cryo-archive,Complete,Yes
48576,Cryo-archive,QC,Yes
4208,ES cell line,Complete,Yes
63626,ES cell line,QC,Yes
35046,ES cell line,Complete,Yes
6235,ES cell line,Complete,Yes
60909,ES cell line,QC,Yes
29065,ES cell line,Complete,Yes
54555,ES cell line,QC,Yes
33891,missing,Complete,No
56568,ES cell line,QC,Yes
62934,ES cell line,QC,Yes
53290,ES cell line,QC,Yes
51757,ES cell line,QC,Yes
56092,ES cell line,QC,Yes
52878,ES cell line,QC,Yes
66424,Hybridoma cell line,Complete,Yes
64419,ES cell line,QC,Yes
3037,ES cell line,Complete,Yes
32279,Cryo-archive,Complete,Yes
19129,ES cell line,Complete,Yes
50845,Currently Unavailable,In Progress,No
37581,Hidden,N/A,No
11519,Hidden,Complete,No
47379,Cryo-archive,QC,Yes
42481,Cryo-archive,Complete,Yes
25945,ES cell line,Complete,Yes
27978,ES cell line,Complete,Yes
38674,Cryo-archive,Complete,Yes
13524,ES cell line,Complete,Yes
45344,Currently Unavailable,In Progress,No
23192,ES cell line,Complete,Yes
39966,Cryo-archive,Complete,Yes
59367,ES cell line,QC,Yes
24657,ES cell line,Complete,Yes
8381,ES cell line,Complete,Yes
17567,ES cell line,Complete,Yes
41307,Cryo-archive,QC,Yes
21906,ES cell line,Complete,Yes
20614,ES cell line,Complete,Yes
22629,ES cell line,Complete,Yes
57729,ES cell line,QC,Yes
48825,Cryo-archive,QC,Yes
19980,ES cell line,Complete,Yes
28224,ES cell line,Complete,Yes
55714,ES cell line,QC,Yes
7074,ES cell line,Complete,Yes
54806,ES cell line,QC,Yes
18692,ES cell line,Complete,Yes
49737,Cryo-archive,QC,Yes
62467,ES cell line,QC,Yes
5049,ES cell line,Complete,Yes
34207,missing,Complete,No
2276,ES cell line,Complete,Yes
65658,Cryo-archive,Complete,Yes
33038,Cryo-archive,Complete,Yes
18368,ES cell line,Complete,Yes
67665,Currently Unavailable,In Progress,No
31005,Cryo-archive,Complete,Yes
66977,Cryo-archive,Needs Update,Yes
50516,Cryo-archive,Complete,Yes
58126,ES cell line,QC,Yes
896,ES cell line,Complete,Yes
25416,ES cell line,Complete,Yes
13877,Hidden,Complete,No
39435,Cryo-archive,Complete,Yes
12765,ES cell line,Complete,Yes
44105,Cryo-archive,Complete,Yes
10758,Hidden,Complete,No
46138,Cryo-archive,In Progress,Yes
68590,Currently Unavailable,In Progress,No
42878,Cryo-archive,Complete,Yes
20244,ES cell line,Complete,Yes
22279,ES cell line,Complete,Yes
40845,Cryo-archive,Complete,Yes
27581,ES cell line,Complete,Yes
41757,Cryo-archive,Complete,Yes
17137,ES cell line,Complete,Yes
46092,Cryo-archive,In Progress,Yes
